"Country","Facility Name","Owner Name (Company)","Operator Name","Latitude","Longitude","City (Site Name)","County","State / Province / Territory","Zip Code / Postal Code","Address","Total Capacity (MW)","Total Renewable Capacity (MW)","Primary Energy Source","Primary Renewable Energy Source","Coal (MW)","Natural Gas (MW)","Petroleum (MW)","Other Energy Source (MW)","Hydroelectric (MW)","Pumped-Storage Hydroelectric (MW)","Nuclear (MW)","Solar (MW)","Wind (MW)","Geothermal (MW)","Biomass (MW)","Tidal (MW)","Source Agency","Reference Period"
"United States","Pittsfield Generating LP","Pittsfield Generating Company,  LP","","42.4564","-73.2181","Pittsfield","Berkshire","Massachusetts","1201","235 Merrill Road","175.5","0","Natural Gas","","0","175.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Plains End","Plains End Operating Services LLC","","39.857499","-105.225967","Arvada","Jefferson","Colorado","80001","8950 Highway 93","114","0","Natural Gas","","0","114","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Plains End II LLC","Plains End Operating Services LLC","","39.8586","-105.2256","Arvada","Jefferson","Colorado","80007","8950 Highway 93","117.6","0","Natural Gas","","0","117.6","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Plant X","Southwestern Public Service Co","","34.1661","-102.4114","Earth","Lamb","Texas","79031","5m  S. on Earth on FM Rd 1055","434.4","0","Natural Gas","","0","434.4","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Plaquemine Cogeneration Plant","Dow Chemical Co","","30.3217","-91.2347","Plaquemine","Iberville","Louisiana","70765","21255 Highway 1","987","0","Natural Gas","","0","987","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Platte","City of Grand Island - (NE)","","40.854765","-98.348222","Grand Island","Hall","Nebraska","68801","1035 W Wildwood Drive","109.8","0","Coal","","109.8","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pleasant Hill","MidAmerican Energy Co","","41.5572","-93.5242","Pleasant Hill","Polk","Iowa","50317","3191 SE 45 St.","179.8","0","Natural Gas","","0","179.8","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pleasant Prairie","Wisconsin Electric Power Co","","42.5381","-87.9033","Pleasant Prairie","Kenosha","Wisconsin","53158","8000 95th Street","1235.2","0","Coal","","1233.2","0","2","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pleasant Valley (MN)","Great River Energy","","43.799446","-92.682874","Dexter","Mower","Minnesota","55926","68435 310th Street","467.8","0","Natural Gas","","0","467.8","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pleasant Valley Wind Farm","Northern States Power Co - Minnesota","","43.805","-92.769722","Dexter","Mower","Minnesota","55926","228 Industrial Park Drive","200","200","Wind","Wind","0","0","0","0","0","0","0","0","200","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pleasants Energy LLC","Pleasants Energy LLC","","39.3325","-81.3642","St Mary's","Pleasants","West Virginia","26170","10319 South Pleasants Highway","344","0","Natural Gas","","0","344","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Plum Point Energy Station","NRG Energy Services - Plum Point","","35.6644","-89.9489","Osceola","Mississippi","Arkansas","72370","2732A South County Road 623","720","0","Coal","","720","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Poe","Pacific Gas & Electric Co","","39.722892","-121.469814","Storrie","Butte","California","95980","Poe Road off Highway 70","142.8","142.8","Hydroelectric","Hydroelectric","0","0","0","0","142.8","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Point Beach Nuclear Plant","NextEra Energy Point Beach LLC","","44.2806","-87.5369","Two Rivers","Manitowoc","Wisconsin","54241","6610 Nuclear Road","1311","0","Nuclear","","0","0","25","0","0","0","1286","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Polk","Tampa Electric Co","","27.7286","-81.9897","Mulberry","Polk","Florida","33860","9995 State Road 37 South","1492.5","0","Natural Gas","","326.3","1166.2","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pomeroy Wind Farm","MidAmerican Energy Co","","42.5842","-94.7467","Fonda","Pocahontas","Iowa","50540","13411 630th St","286.4","286.4","Wind","Wind","0","0","0","0","0","0","0","0","286.4","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Ponca City","Oklahoma Municipal Power Authority","","36.71979","-97.085758","Ponca City","Kay","Oklahoma","74601","1420 N. Union","134.3","0","Natural Gas","","0","134.3","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Port Everglades","Florida Power & Light Co","","26.0856","-80.1253","Ft. Lauderdale","Broward","Florida","33316","8100 Eisenhower Blvd","1762.4","0","Natural Gas","","0","1762.4","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Port Jefferson","National Grid Generation LLC","","40.949696","-73.078507","Port Jefferson","Suffolk","New York","11776","Beach Street","498","0","Natural Gas","","0","482","16","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Port Washington Generating Station","Wisconsin Electric Power Co","","43.3842","-87.8689","Port Washington","Ozaukee","Wisconsin","53074","146 South Wisconsin Street","1208.8","0","Natural Gas","","0","1208.8","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Port Westward","Portland General Electric Co","","46.17894","-123.172039","Clatskanie","Columbia","Oregon","97016","81566 Kallunki Rd","483","0","Natural Gas","","0","483","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Port Westward Unit 2","Portland General Electric Co","","46.178889","-123.171944","Clatskanie","Columbia","Oregon","97016","81566 Kallunki Rd","225.6","0","Natural Gas","","0","225.6","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Portland (PA)","NRG REMA LLC","","40.910205","-75.079398","Mt. Bethel","Northampton","Pennsylvania","18351","5027 River Road","194","0","Petroleum","","0","0","194","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Possum Point","Virginia Electric & Power Co","","38.5367","-77.2806","Dumfries","Prince William","Virginia","22026","19000 Possum Point Road","1943.9","0","Petroleum","","0","965.9","978","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Post Oak Wind LLC","Mesquite Wind LLC","","32.5144","-99.6564","Abilene","Shackelford","Texas","79601","299 FM 604","200","200","Wind","Wind","0","0","0","0","0","0","0","0","200","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Post Rock Wind Power Project, LLC","Pattern Operators LP","","38.841667","-98.299444","Ellsworth","Ellsworth","Kansas","67439","307 11th Road","201","201","Wind","Wind","0","0","0","0","0","0","0","0","201","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Potter Station 2","Town of Braintree - (MA)","","42.235","-70.9672","Braintree","Norfolk","Massachusetts","2184","150 Potter Road","219.7","0","Natural Gas","","0","217","2.7","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Power Station 4","South Houston Green Power LLC","","29.378164","-94.92195","Texas City","Galveston","Texas","77590","2023 5th Ave South","191.1","0","Natural Gas","","0","191.1","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Powerlane Plant","City of Greenville - (TX)","","33.1707","-96.1264","Greenville","Hunt","Texas","75401","4201 Powerlane","109.9","0","Natural Gas","","0","109.9","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Powerton","Midwest Generations EME LLC","","40.5408","-89.6786","Pekin","Tazewell","Illinois","61554","Rt 29 & Manito Rd","1785.6","0","Coal","","1785.6","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","PPG Powerhouse C","Eagle 2 US LLC","","30.2242","-93.2831","Lake Charles","Calcasieu","Louisiana","70602","1300 PPG Drive","357.7","0","Natural Gas","","0","357.7","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","PPG Riverside","Eagle 2 US LLC","","30.2242","-93.2831","Lake Charles","Calcasieu","Louisiana","70602","1300 PPG Drive","162","0","Other","","0","0","0","162","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","PPS Power Plant No 1","Paducah Power System","","37.03385","-88.615862","Paducah","McCracken","Kentucky","42003","4801 Schneidman Road","120","0","Natural Gas","","0","120","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Prairie Breeze","Invenergy Services LLC","","41.951667","-98.076667","Elgin","Antelope","Nebraska","68636","NA","206.5","206.5","Wind","Wind","0","0","0","0","0","0","0","0","206.5","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Prairie Creek","Interstate Power and Light Co","","41.944039","-91.639167","Cedar Rapids","Linn","Iowa","52404","3300 C Street SW","213.4","0","Coal","","213.4","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Prairie Island","Northern States Power Co - Minnesota","","44.622","-92.6333","Welch","Goodhue","Minnesota","55066","1717 Wakonade Dr. East","1186.2","0","Nuclear","","0","0","0","0","0","0","1186.2","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Prairie Rose Wind Farm","Enel Green Power NA, Inc.","","43.828217","-96.321567","Luverne","Rock","Minnesota","56156","211 East Main Street, Suite 10","200","200","Wind","Wind","0","0","0","0","0","0","0","0","200","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Prairie Star Wind Farm","High Prairie Wind Farm II LLC","","43.6861","-92.6272","Grand Meadow","Mower","Minnesota","55936","308 4th Ave NE","100.6","100.6","Wind","Wind","0","0","0","0","0","0","0","0","100.6","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Prairie State Generating Station","Prairie State Generating Co LLC","","38.279167","-89.666944","Marissa","St Clair","Illinois","62257","1739 New Marigold Road","1766","0","Coal","","1766","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Prairie Winds ND1","Basin Electric Power Coop","","47.933621","-101.269189","Minot","Ward","North Dakota","58701","Hwy 281","115.5","115.5","Wind","Wind","0","0","0","0","0","0","0","0","115.5","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Prairie Winds SD1","Basin Electric Power Coop","","43.886389","-98.7875","Crow Lake","Jerauld","South Dakota","57382","Hwy 83","162","162","Wind","Wind","0","0","0","0","0","0","0","0","162","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Presque Isle","Wisconsin Electric Power Co","","46.5789","-87.395","Marquette","Marquette","Michigan","49855","2701 Lakeshore Boulevard North","450","0","Coal","","450","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Priest Rapids","PUD No 2 of Grant County","","46.6451","-119.908","Mattawa","Grant","Washington","99349","29086 Highway 243 South","955.6","955.6","Hydroelectric","Hydroelectric","0","0","0","0","955.6","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Procter & Gamble Mehoopany Mill","Procter & Gamble Ppr Prdts Co","","41.574259","-76.043233","Mehoopany","Wyoming","Pennsylvania","18629","Route 87","120.2","0","Natural Gas","","0","120.2","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","PSEG Burlington Generating Station","PSEG Fossil LLC","","40.076611","-74.879172","Burlington","Burlington","New Jersey","8016","West Broad & Devlin Avenues","242","0","Natural Gas","","0","242","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","PSEG Hope Creek Generating Station","PSEG Nuclear LLC","","39.4666","-75.5377","Hancocks Bridge","Salem","New Jersey","8038","P O Box 236 End of Buttonwood","1290.7","0","Nuclear","","0","0","0","0","0","0","1290.7","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","PSEG Hudson Generating Station","PSEG Fossil LLC","","40.7478","-74.0722","Jersey City","Hudson","New Jersey","7306","Duffield and Van Keuren Avenue","659.7","0","Natural Gas","","0","659.7","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","PSEG Kearny Generating Station","PSEG Fossil LLC","","40.737283","-74.096464","Kearny","Hudson","New Jersey","7032","Hackensack Avenue","605","0","Natural Gas","","0","605","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","PSEG Linden Generating Station","PSEG Fossil LLC","","40.6217","-74.2072","Linden","Union","New Jersey","7036","Wood Avenue South","1740","0","Natural Gas","","0","1740","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","PSEG Mercer Generating Station","PSEG Fossil LLC","","40.1792","-74.7339","Hamilton Township","Mercer","New Jersey","8611","Lamberton Road","652.8","0","Coal","","652.8","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","PSEG Salem Generating Station","PSEG Nuclear LLC","","39.4625","-75.5358","Hancocks Bridge","Salem","New Jersey","8038","P O Box 236 End of Buttonwood","2381.8","0","Nuclear","","0","0","41.8","0","0","0","2340","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","PSEG Sewaren Generating Station","PSEG Fossil LLC","","40.5558","-74.2469","Sewaren","Middlesex","New Jersey","7077","751 Cliff Road","452.2","0","Natural Gas","","0","452.2","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pueblo Airport Generating Station","Black Hills Service Company LLC","","38.320833","-104.52639","Pueblo","Pueblo","Colorado","81001","4000 North 27th Lane","440","0","Natural Gas","","0","440","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pulliam","Wisconsin Public Service Corp","","44.54","-88.0086","Green Bay","Brown","Wisconsin","54303","1530 N Bylsby Av","322.2","0","Coal","","231.2","91","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pyramid","Tri-State G & T Assn, Inc","","32.2363","-108.5494","Lordsburg","Hidalgo","New Mexico","88045","53 Ramos Farms Road","186","0","Natural Gas","","0","186","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Pyron Wind Farm LLC","E ON Climate Renewables N America LLC","","32.5886","-100.6728","Hermleigh","Fisher","Texas","79545","9871 County Rd. 4146","249","249","Wind","Wind","0","0","0","0","0","0","0","0","249","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Quad Cities Generating Station","Exelon Nuclear","","41.726111","-90.310278","Cordova","Rock Island","Illinois","61242","22710 206 Ave N","2018.6","0","Nuclear","","0","0","0","0","0","0","2018.6","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Quail Run Energy Center","CER Quail Run Energy Partners LP","","31.8414","-102.315","Odessa","Ector","Texas","79766","2950 East Interstate 20","573","0","Natural Gas","","0","573","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Quantum Choctaw Power LLC","Tennessee Valley Authority","","33.3792","-89.2089","Ackerman","Choctaw","Mississippi","39735","2510 Pensacola Road","850.5","0","Natural Gas","","0","850.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Quantum Pasco Power LP","EthosEnergy Power Plant Services","","28.374622","-82.188887","Dade City","Pasco","Florida","33523","14850 Old SR 23","143.7","0","Natural Gas","","0","141.3","2.4","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Quindaro","City of Kansas City - (KS)","","39.1492","-94.6381","Kansas","Wyandotte","Kansas","66104","3601 North 12th St","370.5","0","Natural Gas","","0","239.1","131.4","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
